Timestamp;p123;p142;p193;p257;p277;p280;p331;p426;p427;p455;p514;p523;p586;p653;p654;p680;p710;p721;p762;p800;p810;p827;p879
2019-07-31 15:10:00;0;0;10,2;6,64;5,16;5,15;10,5;0;4,96;0;0;0;0,48;0;5,38;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 15:15:00;0;0;10,2;6,64;5,16;5,15;10,51;0;4,96;0;0;0;0,48;0;5,38;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 15:20:00;0;0;10,2;6,65;5,17;5,15;10,47;0;4,95;0;0;0;0,48;0;5,37;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 15:25:00;0;0;10,22;6,65;5,17;5,15;10,55;0;4,98;0;0;0;0,48;0;5,4;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 15:30:00;0;0;10,21;6,65;5,17;5,15;10,5;0;4,96;0;0;0;0,48;0;5,38;5,36;5,45;0;0;0;6,79;0;0
2019-07-31 15:35:00;0;0;10,21;6,64;5,17;5,15;10,54;0;4,97;0;0;0;0,48;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 15:40:00;0;0;10,19;6,64;5,16;5,15;10,48;0;4,95;0;0;0;0,48;0;5,37;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 15:45:00;0;0;10,21;6,65;5,17;5,15;10,51;0;4,96;0;0;0;0,48;0;5,38;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 15:50:00;0;0;10,21;6,65;5,17;5,15;10,5;0;4,96;0;0;0;0,48;0;5,38;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 15:55:00;0;0;10,22;6,64;5,17;5,15;10,52;0;4,97;0;0;0;0,48;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 16:00:00;0;0;10,2;6,65;5,17;5,15;10,48;0;4,95;0;0;0;0,48;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 16:05:00;0;0;10,22;6,65;5,17;5,15;10,53;0;4,97;0;0;0;0,49;0;5,39;5,36;5,46;0;0;0;6,8;0;0
2019-07-31 16:10:00;0;0;10,21;6,65;5,17;5,15;10,52;0;4,97;0;0;0;0,49;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 16:15:00;0;0;10,21;6,65;5,17;5,15;10,48;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,79;0;0
2019-07-31 16:20:00;0;0;10,2;6,64;5,17;5,15;10,5;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 16:25:00;0;0;10,21;6,66;5,18;5,16;10,53;0;4,97;0;0;0;0,49;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 16:30:00;0;0;10,2;6,64;5,17;5,15;10,49;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 16:35:00;0;0;10,2;6,65;5,18;5,16;10,49;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,79;0;0
2019-07-31 16:40:00;0;0;10,19;6,64;5,17;5,15;10,45;0;4,94;0;0;0;0,49;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 16:45:00;0;0;10,19;6,64;5,17;5,15;10,48;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 16:50:00;0;0;10,2;6,64;5,17;5,15;10,47;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,79;0;0
2019-07-31 16:55:00;0;0;10,2;6,64;5,18;5,15;10,5;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 17:00:00;0;0;10,2;6,64;5,18;5,15;10,47;0;4,95;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 17:05:00;0;0;10,19;6,63;5,17;5,15;10,46;0;4,95;0;0;0;0,49;0;5,37;5,36;5,44;0;0;0;6,78;0;0
2019-07-31 17:10:00;0;0;10,2;6,64;5,18;5,15;10,51;0;4,97;0;0;0;0,49;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 17:15:00;0;0;10,2;6,64;5,18;5,15;10,49;0;4,96;0;0;0;0,49;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 17:20:00;0;0;10,2;6,63;5,17;5,15;10,48;0;4,95;0;0;0;0,5;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 17:25:00;0;0;10,17;6,62;5,17;5,15;10,42;0;4,93;0;0;0;0,49;0;5,36;5,36;5,43;0;0;0;6,76;0;0
2019-07-31 17:30:00;0;0;10,2;6,63;5,18;5,15;10,5;0;4,96;0;0;0;0,5;0;5,38;5,36;5,45;0;0;0;6,79;0;0
2019-07-31 17:35:00;0;0;10,18;6,63;5,18;5,15;10,45;0;4,95;0;0;0;0,5;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 17:40:00;0;0;10,19;6,63;5,18;5,15;10,49;0;4,96;0;0;0;0,5;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 17:45:00;0;0;10,19;6,62;5,17;5,15;10,47;0;4,95;0;0;0;0,5;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 17:50:00;0;0;10,18;6,62;5,17;5,15;10,45;0;4,95;0;0;0;0,5;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 17:55:00;0;0;10,2;6,64;5,18;5,15;10,5;0;4,96;0;0;0;0,5;0;5,38;5,36;5,45;0;0;0;6,79;0;0
2019-07-31 18:00:00;0;0;10,19;6,63;5,18;5,15;10,47;0;4,95;0;0;0;0,5;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 18:05:00;0;0;10,19;6,64;5,18;5,15;10,47;0;4,95;0;0;0;0,5;0;5,37;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 18:10:00;0;0;10,21;6,65;5,19;5,15;10,49;0;4,96;0;0;0;0,5;0;5,38;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 18:15:00;0;0;10,19;6,64;5,18;5,15;10,46;0;4,95;0;0;0;0,5;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 18:20:00;0;0;10,18;6,65;5,19;5,15;10,46;0;4,95;0;0;0;0,5;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 18:25:00;0;0;10,17;6,63;5,18;5,15;10,43;0;4,94;0;0;0;0,5;0;5,37;5,36;5,43;0;0;0;6,77;0;0
2019-07-31 18:30:00;0;0;10,2;6,63;5,18;5,15;10,49;0;4,96;0;0;0;0,51;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 18:35:00;0;0;10,18;6,63;5,18;5,15;10,43;0;4,94;0;0;0;0,5;0;5,37;5,36;5,43;0;0;0;6,77;0;0
2019-07-31 18:40:00;0;0;10,2;6,65;5,19;5,15;10,49;0;4,95;0;0;0;0,51;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 18:45:00;0;0;10,21;6,64;5,18;5,15;10,5;0;4,96;0;0;0;0,51;0;5,38;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 18:50:00;0;0;10,22;6,63;5,18;5,15;10,53;0;4,97;0;0;0;0,51;0;5,39;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 18:55:00;0;0;10,21;6,64;5,18;5,15;10,5;0;4,96;0;0;0;0,51;0;5,38;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 19:00:00;0;0;10,2;6,63;5,18;5,15;10,49;0;4,96;0;0;0;0,51;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 19:05:00;0;0;10,18;6,62;5,18;5,14;10,45;0;4,94;0;0;0;0,51;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 19:10:00;0;0;10,21;6,64;5,18;5,15;10,53;0;4,97;0;0;0;0,51;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 19:15:00;0;0;10,18;6,64;5,19;5,15;10,44;0;4,94;0;0;0;0,51;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 19:20:00;0;0;10,18;6,63;5,18;5,15;10,45;0;4,94;0;0;0;0,51;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 19:25:00;0;0;10,18;6,63;5,18;5,14;10,45;0;4,95;0;0;0;0,51;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 19:30:00;0;0;10,19;6,64;5,19;5,15;10,46;0;4,95;0;0;0;0,51;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 19:35:00;0;0;10,18;6,65;5,2;5,15;10,44;0;4,94;0;0;0;0,51;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 19:40:00;0;0;10,18;6,64;5,19;5,15;10,44;0;4,94;0;0;0;0,51;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 19:45:00;0;0;10,2;6,66;5,2;5,16;10,49;0;4,96;0;0;0;0,52;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 19:50:00;0;0;10,21;6,65;5,2;5,15;10,51;0;4,97;0;0;0;0,52;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 19:55:00;0;0;10,22;6,66;5,21;5,16;10,55;0;4,98;0;0;0;0,52;0;5,39;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 20:00:00;0;0;10,19;6,65;5,2;5,15;10,46;0;4,95;0;0;0;0,52;0;5,37;5,36;5,44;0;0;0;6,78;0;0
2019-07-31 20:05:00;0;0;10,18;6,64;5,2;5,15;10,45;0;4,94;0;0;0;0,52;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 20:10:00;0;0;10,19;6,65;5,2;5,16;10,48;0;4,96;0;0;0;0,52;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 20:15:00;0;0;10,2;6,66;5,21;5,16;10,46;0;4,95;0;0;0;0,52;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 20:20:00;0;0;10,18;6,64;5,2;5,15;10,46;0;4,95;0;0;0;0,52;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 20:25:00;0;0;10,2;6,65;5,2;5,16;10,49;0;4,96;0;0;0;0,52;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 20:30:00;0;0;10,19;6,66;5,21;5,16;10,49;0;4,96;0;0;0;0,52;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 20:35:00;0;0;10,2;6,65;5,21;5,16;10,5;0;4,96;0;0;0;0,52;0;5,38;5,36;5,45;0;0;0;6,79;0;0
2019-07-31 20:40:00;0;0;10,21;6,66;5,21;5,16;10,51;0;4,97;0;0;0;0,52;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 20:45:00;0;0;10,18;6,65;5,21;5,16;10,44;0;4,94;0;0;0;0,52;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 20:50:00;0;0;10,19;6,65;5,21;5,15;10,48;0;4,96;0;0;0;0,52;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 20:55:00;0;0;10,17;6,65;5,21;5,15;10,42;0;4,94;0;0;0;0,52;0;5,36;5,36;5,43;0;0;0;6,76;0;0
2019-07-31 21:00:00;0;0;10,2;6,66;5,21;5,16;10,48;0;4,96;0;0;0;0,53;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 21:05:00;0;0;10,19;6,66;5,21;5,16;10,46;0;4,95;0;0;0;0,53;0;5,37;5,36;5,44;0;0;0;6,78;0;0
2019-07-31 21:10:00;0;0;10,16;6,65;5,21;5,16;10,41;0;4,93;0;0;0;0,53;0;5,36;5,36;5,43;0;0;0;6,76;0;0
2019-07-31 21:15:00;0;0;10,17;6,64;5,21;5,15;10,42;0;4,94;0;0;0;0,53;0;5,36;5,36;5,43;0;0;0;6,76;0;0
2019-07-31 21:20:00;0;0;10,18;6,64;5,21;5,15;10,44;0;4,95;0;0;0;0,53;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 21:25:00;0;0;10,2;6,66;5,22;5,16;10,48;0;4,96;0;0;0;0,53;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 21:30:00;0;0;10,18;6,65;5,21;5,16;10,45;0;4,95;0;0;0;0,53;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 21:35:00;0;0;10,19;6,65;5,22;5,16;10,48;0;4,96;0;0;0;0,53;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 21:40:00;0;0;10,21;6,66;5,22;5,16;10,52;0;4,97;0;0;0;0,53;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 21:45:00;0;0;10,2;6,65;5,22;5,16;10,48;0;4,96;0;0;0;0,53;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 21:50:00;0;0;10,18;6,65;5,22;5,16;10,44;0;4,94;0;0;0;0,53;0;5,37;5,36;5,44;0;0;0;6,77;0;0
2019-07-31 21:55:00;0;0;10,17;6,65;5,21;5,15;10,43;0;4,94;0;0;0;0,53;0;5,36;5,36;5,43;0;0;0;6,77;0;0
2019-07-31 22:00:00;0;0;10,19;6,66;5,22;5,16;10,47;0;4,95;0;0;0;0,53;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 22:05:00;0;0;10,22;6,66;5,22;5,16;10,54;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,79;0;0
2019-07-31 22:10:00;0;0;10,23;6,67;5,23;5,16;10,55;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 22:15:00;0;0;10,2;6,66;5,23;5,16;10,49;0;4,96;0;0;0;0,54;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 22:20:00;0;0;10,22;6,66;5,23;5,16;10,52;0;4,97;0;0;0;0,54;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 22:25:00;0;0;10,2;6,65;5,22;5,16;10,49;0;4,96;0;0;0;0,54;0;5,38;5,36;5,45;0;0;0;6,78;0;0
2019-07-31 22:30:00;0;0;10,22;6,66;5,23;5,16;10,55;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 22:35:00;0;0;10,23;6,67;5,23;5,16;10,56;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,81;0;0
2019-07-31 22:40:00;0;0;10,22;6,66;5,23;5,16;10,55;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 22:45:00;0;0;10,21;6,65;5,22;5,16;10,52;0;4,97;0;0;0;0,54;0;5,39;5,36;5,46;0;0;0;6,79;0;0
2019-07-31 22:50:00;0;0;10,22;6,66;5,23;5,16;10,54;0;4,98;0;0;0;0,54;0;5,39;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 22:55:00;0;0;10,23;6,66;5,23;5,16;10,56;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,81;0;0
2019-07-31 23:00:00;0;0;10,22;6,66;5,23;5,16;10,54;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 23:05:00;0;0;10,23;6,66;5,23;5,16;10,56;0;4,98;0;0;0;0,54;0;5,4;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 23:10:00;0;0;10,23;6,66;5,23;5,16;10,55;0;4,98;0;0;0;0,55;0;5,4;5,36;5,47;0;0;0;6,8;0;0
2019-07-31 23:15:00;0;0;10,23;6,66;5,24;5,17;10,56;0;4,98;0;0;0;0,55;0;5,4;5,36;5,48;0;0;0;6,81;0;0
2019-07-31 23:20:00;0;0;10,25;6,66;5,24;5,17;10,61;0;5;0;0;0;0,55;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-07-31 23:25:00;0;0;10,25;6,67;5,24;5,17;10,61;0;5;0;0;0;0,55;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-07-31 23:30:00;0;0;10,26;6,67;5,24;5,17;10,61;0;5;0;0;0;0,55;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-07-31 23:35:00;0;0;10,25;6,67;5,24;5,17;10,6;0;5;0;0;0;0,55;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-07-31 23:40:00;0;0;10,27;6,67;5,25;5,17;10,65;0;5,01;0;0;0;0,55;0;5,42;5,36;5,5;0;0;0;6,83;0;0
2019-07-31 23:45:00;0;0;10,25;6,67;5,25;5,17;10,61;0;5;0;0;0;0,55;0;5,41;5,37;5,49;0;0;0;6,82;0;0
2019-07-31 23:50:00;0;0;10,25;6,68;5,25;5,17;10,61;0;5;0;0;0;0,55;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-07-31 23:55:00;0;0;10,25;6,68;5,25;5,17;10,61;0;5;0;0;0;0,55;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-08-01 00:00:00;0;0;10,26;6,68;5,26;5,17;10,61;0;5;0;0;0;0,55;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-08-01 00:05:00;0;0;10,26;6,68;5,25;5,17;10,63;0;5,01;0;0;0;0,55;0;5,42;5,36;5,49;0;0;0;6,82;0;0
2019-08-01 00:10:00;0;0;10,26;6,69;5,26;5,17;10,63;0;5;0;0;0;0,56;0;5,41;5,36;5,49;0;0;0;6,82;0;0
2019-08-01 00:15:00;0;0;10,27;6,7;5,26;5,18;10,65;0;5,01;0;0;0;0,56;0;5,42;5,36;5,5;0;0;0;6,83;0;0
2019-08-01 00:20:00;0;0;10,27;6,69;5,26;5,18;10,64;0;5,01;0;0;0;0,56;0;5,42;5,36;5,5;0;0;0;6,83;0;0
2019-08-01 00:25:00;0;0;10,27;6,7;5,27;5,18;10,66;0;5,02;0;0;0;0,56;0;5,43;5,36;5,5;0;0;0;6,83;0;0
2019-08-01 00:30:00;0;0;10,28;6,7;5,27;5,18;10,67;0;5,02;0;0;0;0,56;0;5,43;5,36;5,51;0;0;0;6,84;0;0
2019-08-01 00:35:00;0;0;10,29;6,7;5,27;5,18;10,7;0;5,03;0;0;0;0,56;0;5,44;5,36;5,51;0;0;0;6,84;0;0
2019-08-01 00:40:00;0;0;10,28;6,7;5,27;5,18;10,67;0;5,02;0;0;0;0,56;0;5,43;5,36;5,51;0;0;0;6,83;0;0
2019-08-01 00:45:00;0;0;10,29;6,7;5,27;5,18;10,68;0;5,02;0;0;0;0,56;0;5,43;5,36;5,51;0;0;0;6,84;0;0
2019-08-01 00:50:00;0;0;10,29;6,7;5,27;5,18;10,7;0;5,03;0;0;0;0,56;0;5,43;5,36;5,51;0;0;0;6,84;0;0
2019-08-01 00:55:00;0;0;10,28;6,7;5,27;5,18;10,67;0;5,02;0;0;0;0,56;0;5,43;5,36;5,51;0;0;0;6,84;0;0
2019-08-01 01:00:00;0;0;10,3;6,71;5,28;5,18;10,71;0;5,03;0;0;0;0,56;0;5,44;5,36;5,52;0;0;0;6,85;0;0
2019-08-01 01:05:00;0;0;10,3;6,71;5,28;5,18;10,71;0;5,03;0;0;0;0,57;0;5,44;5,36;5,52;0;0;0;6,85;0;0
2019-08-01 01:10:00;0;0;10,3;6,71;5,28;5,18;10,72;0;5,04;0;0;0;0,57;0;5,44;5,36;5,52;0;0;0;6,85;0;0
2019-08-01 01:15:00;0;0;10,3;6,71;5,28;5,18;10,71;0;5,03;0;0;0;0,57;0;5,44;5,36;5,52;0;0;0;6,85;0;0
2019-08-01 01:20:00;0;0;10,3;6,71;5,28;5,18;10,73;0;5,04;0;0;0;0,57;0;5,44;5,37;5,53;0;0;0;6,85;0;0
2019-08-01 01:25:00;0;0;10,31;6,72;5,29;5,19;10,75;0;5,04;0;0;0;0,57;0;5,45;5,37;5,53;0;0;0;6,86;0;0
2019-08-01 01:30:00;0;0;10,3;6,72;5,29;5,19;10,73;0;5,04;0;0;0;0,57;0;5,44;5,36;5,52;0;0;0;6,85;0;0
2019-08-01 01:35:00;0;0;10,31;6,72;5,29;5,19;10,74;0;5,04;0;0;0;0,57;0;5,45;5,37;5,53;0;0;0;6,85;0;0
2019-08-01 01:40:00;0;0;10,31;6,72;5,29;5,19;10,73;0;5,04;0;0;0;0,57;0;5,44;5,36;5,53;0;0;0;6,85;0;0
2019-08-01 01:45:00;0;0;10,31;6,72;5,29;5,19;10,74;0;5,04;0;0;0;0,57;0;5,45;5,36;5,53;0;0;0;6,86;0;0
2019-08-01 01:50:00;0;0;10,31;6,72;5,3;5,19;10,74;0;5,04;0;0;0;0,57;0;5,45;5,36;5,53;0;0;0;6,86;0;0
2019-08-01 01:55:00;0;0;10,31;6,73;5,3;5,19;10,76;0;5,05;0;0;0;0,57;0;5,45;5,37;5,53;0;0;0;6,86;0;0
2019-08-01 02:00:00;0;0;10,32;6,73;5,3;5,19;10,77;0;5,05;0;0;0;0,57;0;5,45;5,37;5,54;0;0;0;6,86;0;0
2019-08-01 02:05:00;0;0;10,32;6,73;5,3;5,19;10,78;0;5,05;0;0;0;0,58;0;5,45;5,37;5,54;0;0;0;6,86;0;0
2019-08-01 02:10:00;0;0;10,32;6,73;5,3;5,19;10,77;0;5,05;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,86;0;0
2019-08-01 02:15:00;0;0;10,33;6,73;5,3;5,19;10,79;0;5,06;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 02:20:00;0;0;10,32;6,74;5,31;5,19;10,77;0;5,05;0;0;0;0,58;0;5,45;5,37;5,54;0;0;0;6,86;0;0
2019-08-01 02:25:00;0;0;10,32;6,74;5,31;5,19;10,77;0;5,05;0;0;0;0,58;0;5,45;5,37;5,54;0;0;0;6,86;0;0
2019-08-01 02:30:00;0;0;10,33;6,74;5,31;5,2;10,79;0;5,06;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 02:35:00;0;0;10,33;6,74;5,31;5,2;10,78;0;5,06;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 02:40:00;0;0;10,33;6,74;5,31;5,2;10,79;0;5,06;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 02:45:00;0;0;10,33;6,74;5,31;5,2;10,78;0;5,06;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 02:50:00;0;0;10,33;6,75;5,32;5,2;10,79;0;5,06;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 02:55:00;0;0;10,33;6,75;5,32;5,2;10,8;0;5,06;0;0;0;0,58;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:00:00;0;0;10,33;6,75;5,32;5,2;10,79;0;5,06;0;0;0;0,58;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 03:05:00;0;0;10,33;6,75;5,32;5,2;10,8;0;5,06;0;0;0;0,58;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:10:00;0;0;10,33;6,75;5,32;5,2;10,8;0;5,06;0;0;0;0,59;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 03:15:00;0;0;10,33;6,75;5,33;5,2;10,8;0;5,06;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:20:00;0;0;10,34;6,75;5,33;5,2;10,81;0;5,07;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:25:00;0;0;10,33;6,76;5,33;5,2;10,79;0;5,06;0;0;0;0,59;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 03:30:00;0;0;10,33;6,76;5,33;5,21;10,8;0;5,06;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:35:00;0;0;10,34;6,76;5,33;5,21;10,8;0;5,06;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:40:00;0;0;10,34;6,76;5,33;5,21;10,8;0;5,06;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:45:00;0;0;10,33;6,76;5,33;5,21;10,8;0;5,06;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 03:50:00;0;0;10,33;6,76;5,34;5,21;10,8;0;5,06;0;0;0;0,59;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 03:55:00;0;0;10,34;6,76;5,34;5,21;10,81;0;5,07;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:00:00;0;0;10,33;6,76;5,34;5,21;10,81;0;5,06;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:05:00;0;0;10,34;6,77;5,34;5,21;10,81;0;5,07;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:10:00;0;0;10,34;6,77;5,34;5,21;10,81;0;5,07;0;0;0;0,59;0;5,46;5,37;5,55;0;0;0;6,88;0;0
2019-08-01 04:15:00;0;0;10,34;6,77;5,34;5,21;10,81;0;5,07;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:20:00;0;0;10,33;6,77;5,35;5,21;10,8;0;5,06;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:25:00;0;0;10,33;6,77;5,35;5,21;10,8;0;5,06;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:30:00;0;0;10,34;6,77;5,35;5,21;10,81;0;5,06;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:35:00;0;0;10,33;6,77;5,35;5,21;10,81;0;5,06;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:40:00;0;0;10,33;6,77;5,35;5,21;10,8;0;5,06;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:45:00;0;0;10,34;6,77;5,35;5,22;10,81;0;5,07;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,88;0;0
2019-08-01 04:50:00;0;0;10,34;6,77;5,35;5,22;10,81;0;5,07;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 04:55:00;0;0;10,33;6,77;5,35;5,22;10,8;0;5,06;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 05:00:00;0;0;10,33;6,77;5,35;5,22;10,8;0;5,06;0;0;0;0,6;0;5,46;5,37;5,55;0;0;0;6,87;0;0
2019-08-01 05:05:00;0;0;10,33;6,77;5,35;5,22;10,79;0;5,06;0;0;0;0,6;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 05:10:00;0;0;10,33;6,77;5,35;5,22;10,79;0;5,06;0;0;0;0,6;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 05:15:00;0;0;10,33;6,76;5,35;5,22;10,79;0;5,06;0;0;0;0,6;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 05:20:00;0;0;10,33;6,76;5,35;5,22;10,8;0;5,06;0;0;0;0,6;0;5,46;5,37;5,54;0;0;0;6,87;0;0
2019-08-01 05:25:00;0;0;10,33;6,76;5,36;5,22;10,78;0;5,06;0;0;0;0,61;0;5,46;5,37;5,54;0;0;0;6,87;0;0
